,position,full,190 V,180 V,170 V,160 V,150 V,140 V,130 V,120 V,110 V,100 V,90 V,80 V,70 V,60 V,50 V,40 V,30 V,20 V,10 V
1245,-472.5,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001,0.7924435000000001
1246,-472.0,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405,0.8577405
1247,-471.5,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002,0.9305990000000002
1248,-471.0,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985,1.0054985
1249,-470.5,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005,1.0918005
1250,-470.0,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223,1.178223
1251,-469.5,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889,1.279889
1252,-469.0,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003,1.3816755000000003
1253,-468.5,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003,1.4967850000000003
1254,-468.0,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002,1.6234175000000002
1255,-467.5,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732,1.757732
1256,-467.0,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001,1.9035695000000001
1257,-466.5,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095,2.0590095
1258,-466.0,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004,2.2316135000000004
1259,-465.5,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861,2.415861
1260,-465.0,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725,2.6154725
1261,-464.5,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005,2.8304480000000005
1262,-464.0,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002,3.0664285000000002
1263,-463.5,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973,3.315973
1264,-463.0,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635,3.5921635
1265,-462.5,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896,3.8896
1266,-462.0,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001,4.208162000000001
1267,-461.5,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315,4.5555315
1268,-461.0,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001,4.929667500000001
1269,-460.5,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452,5.336452
1270,-460.0,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645,5.7721645
1271,-459.5,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665,6.2479665
1272,-459.0,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001,6.758337500000001
1273,-458.5,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001,7.312880000000001
1274,-458.0,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999,7.909552999999999
1275,-457.5,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385,8.5524385
1276,-457.0,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057,9.247057
1277,-456.5,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001,9.995449500000001
1278,-456.0,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775,10.8051775
1279,-455.5,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615,11.6745615
1280,-455.0,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425,12.6128425
1281,-454.5,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003,13.623982000000003
1282,-454.0,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002,14.711941500000002
1283,-453.5,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415,15.8804415
1284,-453.0,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003,17.135364000000003
1285,-452.5,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003,18.484150000000003
1286,-452.0,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815,19.9308815
1287,-451.5,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002,21.477479000000002
1288,-451.0,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003,23.133304000000003
1289,-450.5,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995,24.906158999999995
1290,-450.0,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645,26.7961645
1291,-449.5,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003,28.812441000000003
1292,-449.0,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391,30.957391
1293,-448.5,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735,33.234735
1294,-448.0,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006,35.648314000000006
1295,-447.5,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004,38.205569000000004
1296,-447.0,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999,40.90662049999999
1297,-446.5,43.749648,43.747748,43.747848000000005,43.747948,43.748048000000004,43.748148,43.748248000000004,43.748348,43.748448,43.748548,43.748648,43.748748,43.748848,43.748948,43.749048,43.749148,43.749248,43.749348000000005,43.749448,43.749548000000004
1298,-446.0,46.7382925,46.7363925,46.736492500000004,46.7365925,46.736692500000004,46.7367925,46.7368925,46.7369925,46.7370925,46.7371925,46.7372925,46.7373925,46.7374925,46.7375925,46.7376925,46.7377925,46.7378925,46.737992500000004,46.7380925,46.738192500000004
1299,-445.5,49.87073350000001,49.86883350000001,49.86893350000001,49.86903350000001,49.86913350000001,49.86923350000001,49.86933350000001,49.86943350000001,49.86953350000001,49.869633500000006,49.86973350000001,49.869833500000006,49.86993350000001,49.870033500000005,49.87013350000001,49.870233500000005,49.87033350000001,49.87043350000001,49.87053350000001,49.87063350000001
1300,-445.0,53.143130000000006,53.14123000000001,53.14133000000001,53.14143000000001,53.14153000000001,53.141630000000006,53.14173000000001,53.141830000000006,53.14193000000001,53.142030000000005,53.14213000000001,53.142230000000005,53.14233000000001,53.142430000000004,53.14253000000001,53.142630000000004,53.14273000000001,53.14283000000001,53.14293000000001,53.14303000000001
1301,-444.5,56.55332050000001,56.55142050000001,56.55152050000002,56.55162050000001,56.551720500000016,56.55182050000001,56.551920500000016,56.55202050000001,56.552120500000015,56.55222050000001,56.552320500000015,56.55242050000001,56.552520500000014,56.55262050000001,56.552720500000014,56.55282050000001,56.55292050000001,56.55302050000002,56.55312050000001,56.553220500000016
1302,-444.0,60.0957845,60.0938845,60.093984500000005,60.0940845,60.094184500000004,60.0942845,60.094384500000004,60.0944845,60.0945845,60.0946845,60.0947845,60.0948845,60.0949845,60.0950845,60.0951845,60.0952845,60.0953845,60.095484500000005,60.0955845,60.095684500000004
1303,-443.5,63.766319499999994,63.764419499999995,63.7645195,63.764619499999995,63.7647195,63.764819499999994,63.7649195,63.765019499999994,63.7651195,63.76521949999999,63.7653195,63.76541949999999,63.765519499999996,63.76561949999999,63.765719499999996,63.76581949999999,63.765919499999995,63.7660195,63.766119499999995,63.7662195
1304,-443.0,67.55004350000002,67.54814350000001,67.54824350000001,67.54834350000002,67.5484435,67.54854350000001,67.54864350000001,67.54874350000001,67.5488435,67.54894350000001,67.54904350000001,67.54914350000001,67.5492435,67.5493435,67.54944350000001,67.54954350000001,67.5496435,67.5497435,67.54984350000001,67.54994350000001
1305,-442.5,71.444313,71.44241299999999,71.44251299999999,71.442613,71.44271299999998,71.44281299999999,71.44291299999999,71.443013,71.44311299999998,71.44321299999999,71.44331299999999,71.44341299999999,71.44351299999998,71.44361299999998,71.44371299999999,71.44381299999999,71.44391299999998,71.44401299999998,71.44411299999999,71.44421299999999
1306,-442.0,75.42488450000002,75.42298450000001,75.42308450000002,75.42318450000002,75.42328450000001,75.42338450000001,75.42348450000001,75.42358450000002,75.42368450000001,75.42378450000001,75.42388450000001,75.42398450000002,75.4240845,75.42418450000001,75.42428450000001,75.42438450000002,75.4244845,75.42458450000001,75.42468450000001,75.42478450000002
1307,-441.5,79.48923500000001,79.487335,79.487435,79.48753500000001,79.487635,79.487735,79.487835,79.48793500000001,79.488035,79.488135,79.488235,79.488335,79.488435,79.488535,79.488635,79.488735,79.488835,79.488935,79.489035,79.489135
1308,-441.0,83.6202005,83.61830049999999,83.61840049999999,83.6185005,83.61860049999999,83.61870049999999,83.61880049999999,83.6189005,83.61900049999998,83.61910049999999,83.61920049999999,83.6193005,83.61940049999998,83.61950049999999,83.61960049999999,83.6197005,83.61980049999998,83.61990049999999,83.62000049999999,83.62010049999999
1309,-440.5,87.80421700000001,87.802317,87.802417,87.80251700000001,87.802617,87.802717,87.802817,87.80291700000001,87.803017,87.803117,87.803217,87.803317,87.803417,87.803517,87.803617,87.803717,87.803817,87.803917,87.804017,87.804117
1310,-440.0,92.0164385,92.0145385,92.0146385,92.0147385,92.0148385,92.0149385,92.0150385,92.0151385,92.0152385,92.0153385,92.0154385,92.0155385,92.0156385,92.0157385,92.0158385,92.0159385,92.0160385,92.0161385,92.0162385,92.0163385
1311,-439.5,96.249042,96.245242,96.24544200000001,96.245642,96.24584200000001,96.246042,96.24624200000001,96.246442,96.24664200000001,96.246842,96.24704200000001,96.247242,96.247442,96.247642,96.247842,96.248042,96.248242,96.24844200000001,96.248642,96.24884200000001
1312,-439.0,100.4751815,100.4713815,100.47158150000001,100.4717815,100.47198150000001,100.4721815,100.47238150000001,100.4725815,100.47278150000001,100.4729815,100.47318150000001,100.4733815,100.47358150000001,100.4737815,100.47398150000001,100.4741815,100.4743815,100.47458150000001,100.4747815,100.47498150000001
1313,-438.5,104.68115200000001,104.67735200000001,104.67755200000002,104.67775200000001,104.67795200000002,104.67815200000001,104.67835200000002,104.67855200000001,104.67875200000002,104.67895200000001,104.67915200000002,104.67935200000001,104.67955200000002,104.67975200000001,104.67995200000001,104.680152,104.68035200000001,104.68055200000002,104.68075200000001,104.68095200000002
1314,-438.0,108.85146900000002,108.84766900000002,108.84786900000003,108.84806900000002,108.84826900000003,108.84846900000002,108.84866900000003,108.84886900000002,108.84906900000003,108.84926900000002,108.84946900000003,108.84966900000002,108.84986900000003,108.85006900000002,108.85026900000003,108.85046900000002,108.85066900000002,108.85086900000003,108.85106900000002,108.85126900000003
1315,-437.5,112.96908900000001,112.96528900000001,112.96548900000002,112.96568900000001,112.96588900000002,112.96608900000001,112.96628900000002,112.96648900000001,112.96668900000002,112.96688900000001,112.96708900000002,112.96728900000001,112.96748900000001,112.96768900000001,112.96788900000001,112.968089,112.96828900000001,112.96848900000002,112.96868900000001,112.96888900000002
1316,-437.0,117.01636600000002,117.01256600000002,117.01276600000003,117.01296600000002,117.01316600000003,117.01336600000002,117.01356600000003,117.01376600000002,117.01396600000002,117.01416600000002,117.01436600000002,117.01456600000002,117.01476600000002,117.01496600000002,117.01516600000002,117.01536600000001,117.01556600000002,117.01576600000003,117.01596600000002,117.01616600000003
1317,-436.5,120.97983600000002,120.97413600000002,120.97443600000001,120.97473600000002,120.97503600000002,120.97533600000001,120.97563600000001,120.97593600000002,120.97623600000001,120.97653600000001,120.97683600000002,120.97713600000002,120.97743600000001,120.97773600000002,120.97803600000002,120.97833600000001,120.97863600000001,120.97893600000002,120.97923600000001,120.97953600000001
1318,-436.0,124.844176,124.838476,124.838776,124.839076,124.839376,124.839676,124.839976,124.840276,124.840576,124.840876,124.841176,124.841476,124.841776,124.842076,124.842376,124.842676,124.842976,124.843276,124.843576,124.843876
1319,-435.5,128.59760150000002,128.59190150000003,128.59220150000004,128.59250150000003,128.59280150000004,128.59310150000005,128.59340150000003,128.59370150000004,128.59400150000005,128.59430150000003,128.59460150000004,128.59490150000002,128.59520150000003,128.59550150000004,128.59580150000002,128.59610150000003,128.59640150000004,128.59670150000002,128.59700150000003,128.59730150000004
1320,-435.0,132.23615099999998,132.230451,132.230751,132.23105099999998,132.231351,132.231651,132.23195099999998,132.232251,132.232551,132.23285099999998,132.233151,132.23345099999997,132.23375099999998,132.234051,132.23435099999998,132.23465099999999,132.234951,132.23525099999998,132.235551,132.235851
1321,-434.5,135.74444000000003,135.73684000000003,135.73724000000004,135.73764000000003,135.73804000000004,135.73844000000003,135.73884000000004,135.73924000000002,135.73964000000004,135.74004000000002,135.74044000000004,135.74084000000002,135.74124000000003,135.74164000000002,135.74204000000003,135.74244000000002,135.74284000000003,135.74324000000004,135.74364000000003,135.74404000000004
1322,-434.0,139.118307,139.110707,139.111107,139.111507,139.111907,139.112307,139.112707,139.11310699999999,139.113507,139.11390699999998,139.114307,139.11470699999998,139.115107,139.11550699999998,139.115907,139.11630699999998,139.116707,139.117107,139.117507,139.117907
1323,-433.5,142.34837000000005,142.34077000000005,142.34117000000006,142.34157000000005,142.34197000000006,142.34237000000005,142.34277000000006,142.34317000000004,142.34357000000006,142.34397000000004,142.34437000000005,142.34477000000004,142.34517000000005,142.34557000000004,142.34597000000005,142.34637000000004,142.34677000000005,142.34717000000006,142.34757000000005,142.34797000000006
1324,-433.0,145.43796749999998,145.42846749999998,145.42896749999997,145.4294675,145.42996749999998,145.4304675,145.43096749999998,145.43146749999997,145.43196749999998,145.43246749999997,145.4329675,145.43346749999998,145.4339675,145.43446749999998,145.43496749999997,145.4354675,145.43596749999998,145.4364675,145.43696749999998,145.43746749999997
1325,-432.5,148.37753800000002,148.368038,148.368538,148.36903800000002,148.369538,148.37003800000002,148.370538,148.371038,148.37153800000002,148.372038,148.37253800000002,148.373038,148.37353800000002,148.374038,148.374538,148.37503800000002,148.375538,148.37603800000002,148.376538,148.377038
1326,-432.0,151.17066100000005,151.16116100000005,151.16166100000004,151.16216100000005,151.16266100000004,151.16316100000006,151.16366100000005,151.16416100000004,151.16466100000005,151.16516100000004,151.16566100000006,151.16616100000005,151.16666100000006,151.16716100000005,151.16766100000004,151.16816100000005,151.16866100000004,151.16916100000006,151.16966100000005,151.17016100000004
1327,-431.5,153.82091600000004,153.80951600000003,153.81011600000002,153.81071600000004,153.81131600000003,153.81191600000002,153.81251600000002,153.81311600000004,153.81371600000003,153.81431600000002,153.81491600000004,153.81551600000003,153.81611600000002,153.81671600000004,153.81731600000003,153.81791600000003,153.81851600000002,153.81911600000004,153.81971600000003,153.82031600000002
1328,-431.0,156.320662,156.309262,156.30986199999998,156.310462,156.311062,156.31166199999998,156.31226199999998,156.312862,156.313462,156.31406199999998,156.314662,156.315262,156.31586199999998,156.316462,156.317062,156.31766199999998,156.31826199999998,156.318862,156.319462,156.32006199999998
1329,-430.5,158.6771785,158.6638785,158.6645785,158.6652785,158.66597850000002,158.66667850000002,158.6673785,158.6680785,158.6687785,158.6694785,158.67017850000002,158.67087850000001,158.6715785,158.6722785,158.6729785,158.67367850000002,158.67437850000002,158.6750785,158.6757785,158.6764785
1330,-430.0,160.896027,160.88272700000002,160.883427,160.884127,160.88482700000003,160.88552700000002,160.88622700000002,160.88692700000001,160.887627,160.888327,160.88902700000003,160.88972700000002,160.89042700000002,160.891127,160.891827,160.89252700000003,160.89322700000002,160.89392700000002,160.894627,160.895327
1331,-429.5,162.97512550000005,162.95992550000005,162.96072550000005,162.96152550000005,162.96232550000005,162.96312550000005,162.96392550000004,162.96472550000004,162.96552550000004,162.96632550000007,162.96712550000007,162.96792550000006,162.96872550000006,162.96952550000006,162.97032550000006,162.97112550000006,162.97192550000005,162.97272550000005,162.97352550000005,162.97432550000005
1332,-429.0,164.92193550000002,164.90483550000002,164.90573550000002,164.90663550000002,164.90753550000002,164.90843550000002,164.90933550000003,164.91023550000003,164.91113550000003,164.91203550000003,164.91293550000003,164.9138355,164.9147355,164.9156355,164.9165355,164.9174355,164.9183355,164.9192355,164.92013550000001,164.92103550000002
1333,-428.5,166.7436775,166.7265775,166.7274775,166.7283775,166.7292775,166.7301775,166.7310775,166.7319775,166.7328775,166.7337775,166.7346775,166.73557749999998,166.73647749999998,166.73737749999998,166.73827749999998,166.73917749999998,166.74007749999998,166.74097749999999,166.7418775,166.7427775
1334,-428.0,168.43839000000003,168.41939000000002,168.42039000000003,168.42139000000003,168.42239,168.42339,168.42439000000002,168.42539000000002,168.42639000000003,168.42739000000003,168.42839,168.42939,168.43039000000002,168.43139000000002,168.43239000000003,168.43339000000003,168.43439,168.43539,168.43639000000002,168.43739000000002
1335,-427.5,170.019055,169.998155,169.999255,170.00035499999998,170.001455,170.002555,170.003655,170.004755,170.005855,170.006955,170.00805499999998,170.009155,170.010255,170.011355,170.012455,170.013555,170.014655,170.01575499999998,170.016855,170.017955
1336,-427.0,171.48735199999996,171.46455199999997,171.46575199999998,171.46695199999996,171.46815199999998,171.46935199999996,171.47055199999997,171.47175199999998,171.47295199999996,171.47415199999998,171.47535199999996,171.47655199999997,171.47775199999998,171.47895199999996,171.48015199999998,171.48135199999996,171.48255199999997,171.48375199999998,171.48495199999996,171.48615199999998
1337,-426.5,172.84304000000003,172.81834000000003,172.81964000000002,172.82094000000004,172.82224000000002,172.82354000000004,172.82484000000002,172.82614000000004,172.82744000000002,172.82874000000004,172.83004000000003,172.83134000000004,172.83264000000003,172.83394000000004,172.83524000000003,172.83654000000004,172.83784000000003,172.83914000000004,172.84044000000003,172.84174000000004
